,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102862,52045,Micaela Imperatori,F,16.0,165.0,60.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
102957,52088,Anna Carmela Incerti (-Scaini),F,28.0,168.0,44.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,
102958,52088,Anna Carmela Incerti (-Scaini),F,32.0,168.0,44.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,
102959,52088,Anna Carmela Incerti (-Scaini),F,36.0,168.0,44.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,
102996,52110,Fabio Infimo,M,28.0,194.0,86.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,
103044,52134,Veronica Inglese,F,25.0,160.0,43.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",
103112,52167,Christof Innerhofer,M,25.0,186.0,90.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,
103113,52167,Christof Innerhofer,M,25.0,186.0,90.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,
103114,52167,Christof Innerhofer,M,25.0,186.0,90.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,
103115,52167,Christof Innerhofer,M,29.0,186.0,90.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
103116,52167,Christof Innerhofer,M,29.0,186.0,90.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,
103117,52167,Christof Innerhofer,M,29.0,186.0,90.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
103131,52175,Azeglio Innocenti,M,,,,Pistoja/Firenze,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Bronze
103132,52176,Danilo Innocenti,M,32.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Pole Vault,
103133,52177,Dino Innocenti,M,34.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,
103134,52178,Fabio Innocenti,M,30.0,184.0,73.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,
103135,52179,Filiberto Innocenti,M,,,,Pistoja/Firenze,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Bronze
103136,52180,Marco Innocenti,M,22.0,170.0,97.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,
103137,52180,Marco Innocenti,M,25.0,170.0,97.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,
103138,52180,Marco Innocenti,M,37.0,170.0,97.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,Silver
103206,52217,Adolf Insam,M,32.0,177.0,73.0,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
103207,52218,Evelyn Insam,F,19.0,175.0,58.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",
103208,52219,Leo Giuseppe Insam,M,19.0,190.0,95.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
103209,52219,Leo Giuseppe Insam,M,23.0,190.0,95.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
103228,52230,Elisabetta Introini,F,18.0,162.0,66.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
103239,52236,Giovanni Invernizzi,M,22.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold
103240,52236,Giovanni Invernizzi,M,26.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,
103281,52262,"Anthony ""Tony"" Iob",M,35.0,182.0,93.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,
103354,52298,Cristina Ioriatti,F,27.0,170.0,59.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,
103355,52298,Cristina Ioriatti,F,27.0,170.0,59.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,
103356,52299,Ermanno Ioriatti,M,22.0,185.0,80.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Men's 500 metres,
103357,52299,Ermanno Ioriatti,M,22.0,185.0,80.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",
103358,52299,Ermanno Ioriatti,M,22.0,185.0,80.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",
103359,52299,Ermanno Ioriatti,M,26.0,185.0,80.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,
103360,52299,Ermanno Ioriatti,M,30.0,185.0,80.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's 500 metres,
103361,52299,Ermanno Ioriatti,M,30.0,185.0,80.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,000 metres",
103362,52299,Ermanno Ioriatti,M,34.0,185.0,80.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's 500 metres,
103363,52299,Ermanno Ioriatti,M,34.0,185.0,80.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,000 metres",
103364,52299,Ermanno Ioriatti,M,34.0,185.0,80.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),
103365,52300,Maurizio Iorio,M,25.0,,,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,
103397,52311,Emilio Iovio,M,29.0,175.0,82.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
103398,52311,Emilio Iovio,M,31.0,175.0,82.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
103508,52370,Sergio Irredento,M,19.0,181.0,77.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",
103581,52408,Jennifer Isacco,F,28.0,173.0,64.0,Italy-1,ITA,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Women's Two,Bronze
103702,52467,Gino Iseppi,M,18.0,196.0,94.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,
103703,52467,Gino Iseppi,M,26.0,196.0,94.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,
103950,52604,Camillo Isnardi,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",
103951,52604,Camillo Isnardi,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",
103952,52604,Camillo Isnardi,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",
103953,52604,Camillo Isnardi,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",
103954,52604,Camillo Isnardi,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",
103955,52604,Camillo Isnardi,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
103987,52619,Livio Isotti,M,21.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",
103988,52619,Livio Isotti,M,21.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",
104068,52659,Piero Italiani,M,22.0,170.0,65.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Men's Springboard,
104069,52659,Piero Italiani,M,26.0,170.0,65.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Springboard,
104220,52738,Francesco Ivaldi,M,22.0,180.0,85.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,
104221,52739,Matteo Ivaldi,M,25.0,175.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,
104222,52739,Matteo Ivaldi,M,29.0,175.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,
104223,52740,Michele Ivaldi,M,26.0,176.0,72.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,
104411,52832,Pietro Ivanov,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Bronze
105415,53322,Mauro Jagodnich,M,21.0,188.0,85.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Double Sculls,
105537,53379,Egone Jakin,M,41.0,,,Mirtala,ITA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 5.5 metres,
106196,53721,Gilda Jannaccone,F,20.0,164.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 800 metres,
106201,53725,Antonio Janni,M,23.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
107058,54111,Marcella Jeandeau,F,20.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,
107219,54183,Giorgio Jegher,M,27.0,178.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,
108192,54683,Gianluigi Jessi,M,23.0,185.0,78.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
110512,55880,Lino Jordan,M,27.0,185.0,78.0,Italy,ITA,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 20 kilometres,
110513,55880,Lino Jordan,M,27.0,185.0,78.0,Italy,ITA,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
110514,55880,Lino Jordan,M,31.0,185.0,78.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 20 kilometres,
110515,55880,Lino Jordan,M,31.0,185.0,78.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
110603,55930,Andrea Jory,M,26.0,,,Italy-1,ITA,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,
110604,55930,Andrea Jory,M,26.0,,,Italy,ITA,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,
111019,56171,Osmany Juantorena Portuondo,M,30.0,200.0,85.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
111536,56443,Katarzyna Dorota Juszczak,F,32.0,172.0,72.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",
112696,57093,Bernhard Kammerer,M,25.0,175.0,76.0,Italy-2,ITA,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,
113538,57508,Denise Karbon,F,21.0,160.0,58.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
113539,57508,Denise Karbon,F,21.0,160.0,58.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,
113540,57508,Denise Karbon,F,25.0,160.0,58.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
113541,57508,Denise Karbon,F,29.0,160.0,58.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
113542,57508,Denise Karbon,F,29.0,160.0,58.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,
113543,57508,Denise Karbon,F,33.0,160.0,58.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
114175,57826,Giovanni Kasebacher,M,25.0,,,Italy,ITA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
114176,57826,Giovanni Kasebacher,M,25.0,,,Italy,ITA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
114185,57832,Waltraud Kaser,F,25.0,169.0,61.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
114373,57915,Fabrizio Kasslatter,M,29.0,175.0,66.0,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
116260,58865,Gerhard Kerschbaumer,M,21.0,184.0,69.0,Italy,ITA,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",
117810,59616,Werner Kiem,M,25.0,,,Italy,ITA,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,
117811,59616,Werner Kiem,M,25.0,,,Italy,ITA,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
119842,60673,Hannes Kirchler,M,29.0,194.0,115.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,
121517,61440,Karin Knapp,F,29.0,180.0,72.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
122298,61822,Yannick Kocon,M,23.0,175.0,70.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Pairs,
123642,62468,Gerhard Knigsrainer,M,25.0,178.0,70.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
125072,63125,Carolina Kostner,F,19.0,169.0,60.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Women's Singles,
125073,63125,Carolina Kostner,F,23.0,169.0,60.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Women's Singles,
125074,63125,Carolina Kostner,F,26.0,169.0,60.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Women's Singles,Bronze
125075,63125,Carolina Kostner,F,26.0,169.0,60.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
125076,63126,Erwin Kostner,M,25.0,173.0,69.0,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
125077,63127,Isolde Kostner (-Perathoner),F,18.0,171.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
125078,63127,Isolde Kostner (-Perathoner),F,18.0,171.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
125079,63127,Isolde Kostner (-Perathoner),F,18.0,171.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,
125080,63127,Isolde Kostner (-Perathoner),F,22.0,171.0,66.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,
125081,63127,Isolde Kostner (-Perathoner),F,22.0,171.0,66.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,
125082,63127,Isolde Kostner (-Perathoner),F,26.0,171.0,66.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
125083,63127,Isolde Kostner (-Perathoner),F,26.0,171.0,66.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,
125084,63128,Ulrico Kostner,M,26.0,180.0,69.0,Italy,ITA,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
125085,63128,Ulrico Kostner,M,26.0,180.0,69.0,Italy,ITA,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
125086,63128,Ulrico Kostner,M,26.0,180.0,69.0,Italy,ITA,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
125087,63128,Ulrico Kostner,M,30.0,180.0,69.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
125088,63128,Ulrico Kostner,M,30.0,180.0,69.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
125089,63128,Ulrico Kostner,M,30.0,180.0,69.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
126524,63808,Giacomo Kratter,M,19.0,172.0,62.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Halfpipe,
126525,63808,Giacomo Kratter,M,23.0,172.0,62.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Halfpipe,
126929,63995,Giuseppe Kressevich,M,36.0,180.0,70.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 50 kilometres Walk,
130298,65580,Antonio La Bruna,M,20.0,167.0,62.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
130299,65580,Antonio La Bruna,M,24.0,167.0,62.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",
130307,65586,Seth David La Fera,M,24.0,175.0,85.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,
130308,65586,Seth David La Fera,M,28.0,175.0,85.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,
130315,65592,Cristian La Grassa,M,27.0,185.0,96.0,Italy-2,ITA,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
130317,65594,Francesco La Macchia,M,21.0,173.0,73.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
130318,65595,Simona La Mantia,F,21.0,176.0,64.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,
130319,65595,Simona La Mantia,F,29.0,176.0,64.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Triple Jump,
130320,65596,"Carmine Robert ""Roby"" La Mura",M,23.0,194.0,96.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,
130321,65596,"Carmine Robert ""Roby"" La Mura",M,27.0,194.0,96.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,
130322,65597,Livio La Padula,M,30.0,183.0,72.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
130323,65598,Antonio La Penna,M,19.0,186.0,100.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
130324,65598,Antonio La Penna,M,23.0,186.0,100.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
130325,65599,Pasquale La Ragione,M,20.0,171.0,81.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",
130326,65599,Pasquale La Ragione,M,20.0,171.0,81.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",
130327,65599,Pasquale La Ragione,M,24.0,171.0,81.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",
130328,65599,Pasquale La Ragione,M,24.0,171.0,81.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",
130330,65601,Francesco La Rosa,M,25.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,
130331,65602,Stefano La Rosa,M,30.0,166.0,55.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
130332,65603,"Concetta ""Ketty"" La Torre",F,19.0,160.0,59.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
130512,65710,Giulia Lacedelli,F,34.0,165.0,59.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Curling,Curling Women's Curling,
130513,65711,Roberto Lacedelli,M,28.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,
130514,65711,Roberto Lacedelli,M,28.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,
130515,65711,Roberto Lacedelli,M,32.0,,,Italy,ITA,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
130699,65801,Konrad Kurt Ladsttter,M,23.0,183.0,82.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
130866,65875,Goffredo Lagger,M,,,,Italy,ITA,1924 Winter,1924,Winter,Chamonix,Military Ski Patrol,Military Ski Patrol Men's Military Ski Patrol,
130880,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,
130881,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,
130882,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,
130883,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,
130884,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,
130885,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,
130886,65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,
130887,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,
130888,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,
130889,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,
130890,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,
130891,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
130892,65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,
130893,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,
130894,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,
130895,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,
130896,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,
130897,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,
130898,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,
130899,65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,
130913,65900,Giuseppe Lagrotteria,M,25.0,175.0,83.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,
130936,65909,Barbara Lah,F,24.0,180.0,61.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Triple Jump,
131304,66083,Giorgio Lalle,M,19.0,,,Italy,ITA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,
131305,66083,Giorgio Lalle,M,19.0,,,Italy,ITA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,
